route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
62,424,1325405,2 South Oak Bay - Oak Bay Village,,1,107474,37243,0,0
62,424,1325406,2 James Bay - Fisherman's Wharf,,0,107474,37232,0,0
62,424,1325407,2 South Oak Bay - Oak Bay Village,,1,107474,37243,0,0
62,424,1325408,2 James Bay - Fisherman's Wharf,,0,107474,37232,0,0
62,424,1325409,2 South Oak Bay - Oak Bay Village,,1,107474,37243,0,0
62,424,1325398,2 James Bay - Fisherman's Wharf,,0,107474,37232,0,0
62,424,1325401,2 South Oak Bay - Oak Bay Village,,1,107474,37243,0,0
62,424,1325402,2 James Bay - Fisherman's Wharf,,0,107474,37232,0,0
62,424,1325395,2 South Oak Bay - Oak Bay Village,,1,107474,37243,0,0
62,424,1325396,2 James Bay - Fisherman's Wharf,,0,107474,37232,0,0
62,424,1325397,2 South Oak Bay - Oak Bay Village,,1,107474,37243,0,0
62,424,1325431,2 South Oak Bay - Oak Bay Village,,1,107475,37243,0,0
62,424,1325432,2 James Bay - Fisherman's Wharf,,0,107475,37232,0,0
62,424,1325433,2 South Oak Bay - Oak Bay Village,,1,107475,37243,0,0
62,424,1325434,2 James Bay - Fisherman's Wharf,,0,107475,37232,0,0
62,424,1325435,2 South Oak Bay - Oak Bay Village,,1,107475,37243,0,0
62,424,1325427,2 South Oak Bay - Oak Bay Village,,1,107475,37243,0,0
62,424,1325428,2 James Bay - Fisherman's Wharf,,0,107475,37232,0,0
62,424,1325422,2 James Bay - Fisherman's Wharf,,0,107475,37232,0,0
62,424,1326070,2 South Oak Bay - Oak Bay Village,,1,107516,37243,0,0
62,424,1326064,2 South Oak Bay - Oak Bay Village,,1,107516,37243,0,0
62,424,1326065,2 James Bay - Fisherman's Wharf,,0,107516,37232,0,0
62,424,1326066,2 South Oak Bay - Oak Bay Village,,1,107516,37243,0,0
62,424,1326067,2 James Bay - Fisherman's Wharf,,0,107516,37232,0,0
62,424,1326068,2 South Oak Bay - Oak Bay Village,,1,107516,37243,0,0
62,424,1326069,2 James Bay - Fisherman's Wharf,,0,107516,37232,0,0
62,424,1326058,2 South Oak Bay - Oak Bay Village,,1,107516,37243,0,0
62,424,1326059,2 James Bay - Fisherman's Wharf,,0,107516,37232,0,0
62,424,1326060,2 South Oak Bay - Oak Bay Village,,1,107516,37243,0,0
62,424,1326061,2 James Bay - Fisherman's Wharf,,0,107516,37232,0,0
62,424,1326062,2 South Oak Bay - Oak Bay Village,,1,107516,37243,0,0
62,424,1326063,2 James Bay - Fisherman's Wharf,,0,107516,37232,0,0
62,424,1326052,2 South Oak Bay - Oak Bay Village,,1,107516,37243,0,0
62,424,1326053,2 James Bay - Fisherman's Wharf,,0,107516,37232,0,0
62,424,1326056,2 South Oak Bay - Oak Bay Village,,1,107516,37243,0,0
62,424,1326057,2 James Bay - Fisherman's Wharf,,0,107516,37232,0,0
62,424,1326046,2 South Oak Bay - Oak Bay Village,,1,107516,37243,0,0
62,424,1326047,2 James Bay - Fisherman's Wharf,,0,107516,37232,0,0
62,424,1326048,2 South Oak Bay - Oak Bay Village,,1,107516,37243,0,0
62,424,1326049,2 James Bay - Fisherman's Wharf,,0,107516,37232,0,0
62,424,1326289,2 South Oak Bay - Oak Bay Village,,1,107540,37243,0,0
62,424,1326273,2 South Oak Bay - Oak Bay Village,,1,107540,37243,0,0
62,424,1326274,2 James Bay - Fisherman's Wharf,,0,107540,37232,0,0
62,424,1326277,2 South Oak Bay - Oak Bay Village,,1,107540,37243,0,0
62,424,1326278,2 James Bay - Fisherman's Wharf,,0,107540,37232,0,0
62,424,1326524,2 South Oak Bay - Oak Bay Village,,1,107558,37243,0,0
62,424,1326775,2 Downtown Only,,1,107579,37234,0,0
62,424,1326772,2 James Bay - Fisherman's Wharf,,0,107579,37233,0,0
62,424,1327163,2 James Bay - Fisherman's Wharf,,0,107613,37232,0,0
62,424,1327166,2 South Oak Bay - Oak Bay Village,,1,107613,37243,0,0
62,424,1327167,2 James Bay - Fisherman's Wharf,,0,107613,37232,0,0
62,424,1327161,2 James Bay - Fisherman's Wharf,,0,107613,37232,0,0
62,424,1327162,2 South Oak Bay - Oak Bay Village,,1,107613,37243,0,0
62,424,1327669,2 James Bay - Fisherman's Wharf,,0,107659,37232,0,0
62,424,1327670,2 Downtown Only,,1,107659,37234,0,0
62,424,1327664,2 South Oak Bay - Oak Bay Village,,1,107659,37243,0,0
62,424,1327665,2 James Bay - Fisherman's Wharf,,0,107659,37232,0,0
62,424,1327666,2 South Oak Bay - Oak Bay Village,,1,107659,37243,0,0
62,424,1327667,2 James Bay - Fisherman's Wharf,,0,107659,37232,0,0
62,424,1327668,2 South Oak Bay - Oak Bay Village,,1,107659,37243,0,0
62,424,1327655,2 James Bay - Fisherman's Wharf,,0,107659,37233,0,0
62,424,1328253,2 James Bay - Fisherman's Wharf,,0,107728,37232,0,0
62,424,1328254,2 South Oak Bay - Oak Bay Village,,1,107728,37243,0,0
62,425,1328754,2 James Bay - Fisherman's Wharf,,0,107761,37232,0,0
62,425,1328755,2 South Oak Bay - Oak Bay Village,,1,107761,37243,0,0
62,425,1328749,2 South Oak Bay - Oak Bay Village,,1,107761,37243,0,0
62,425,1328750,2 James Bay - Fisherman's Wharf,,0,107761,37232,0,0
62,425,1328753,2 South Oak Bay - Oak Bay Village,,1,107761,37243,0,0
62,425,1328742,2 James Bay - Fisherman's Wharf,,0,107761,37232,0,0
62,425,1328745,2 South Oak Bay - Oak Bay Village,,1,107761,37243,0,0
62,425,1328746,2 James Bay - Fisherman's Wharf,,0,107761,37232,0,0
62,425,1328738,2 James Bay - Fisherman's Wharf,,0,107761,37232,0,0
62,425,1328741,2 South Oak Bay - Oak Bay Village,,1,107761,37243,0,0
62,425,1328823,2 South Oak Bay - Oak Bay Village,,1,107765,37243,0,0
62,425,1328819,2 South Oak Bay - Oak Bay Village,,1,107765,37243,0,0
62,425,1328820,2 James Bay - Fisherman's Wharf,,0,107765,37232,0,0
62,425,1328813,2 South Oak Bay - Oak Bay Village,,1,107765,37243,0,0
62,425,1328814,2 James Bay - Fisherman's Wharf,,0,107765,37232,0,0
62,425,1328815,2 South Oak Bay - Oak Bay Village,,1,107765,37243,0,0
62,425,1328816,2 James Bay - Fisherman's Wharf,,0,107765,37232,0,0
62,425,1328809,2 South Oak Bay - Oak Bay Village,,1,107765,37243,0,0
62,425,1328810,2 James Bay - Fisherman's Wharf,,0,107765,37232,0,0
62,425,1329121,2 South Oak Bay - Oak Bay Village,,1,107780,37243,0,0
62,425,1329122,2 James Bay - Fisherman's Wharf,,0,107780,37232,0,0
62,425,1329123,2 South Oak Bay - Oak Bay Village,,1,107780,37243,0,0
62,425,1329124,2 James Bay - Fisherman's Wharf,,0,107780,37232,0,0
62,425,1329125,2 South Oak Bay - Oak Bay Village,,1,107780,37243,0,0
62,425,1329115,2 South Oak Bay - Oak Bay Village,,1,107780,37243,0,0
62,425,1329116,2 James Bay - Fisherman's Wharf,,0,107780,37232,0,0
62,425,1329119,2 South Oak Bay - Oak Bay Village,,1,107780,37243,0,0
62,425,1329120,2 James Bay - Fisherman's Wharf,,0,107780,37232,0,0
62,425,1329111,2 South Oak Bay - Oak Bay Village,,1,107780,37243,0,0
62,425,1329112,2 James Bay - Fisherman's Wharf,,0,107780,37232,0,0
62,425,1329107,2 South Oak Bay - Oak Bay Village,,1,107780,37243,0,0
62,425,1329108,2 James Bay - Fisherman's Wharf,,0,107780,37232,0,0
62,425,1329419,2 James Bay - Fisherman's Wharf,,0,107796,37232,0,0
62,425,1329420,2 South Oak Bay - Oak Bay Village,,1,107796,37243,0,0
62,425,1329421,2 James Bay - Fisherman's Wharf,,0,107796,37232,0,0
62,425,1329422,2 South Oak Bay - Oak Bay Village,,1,107796,37243,0,0
62,425,1329927,2 South Oak Bay - Oak Bay Village,,1,107828,37243,0,0
62,425,1329920,2 James Bay - Fisherman's Wharf,,0,107828,37232,0,0
62,425,1329923,2 South Oak Bay - Oak Bay Village,,1,107828,37243,0,0
62,425,1329924,2 James Bay - Fisherman's Wharf,,0,107828,37232,0,0
62,425,1329916,2 James Bay - Fisherman's Wharf,,0,107828,37233,0,0
62,425,1329919,2 South Oak Bay - Oak Bay Village,,1,107828,37243,0,0
62,425,1329989,2 South Oak Bay - Oak Bay Village,,1,107832,37243,0,0
62,425,1329990,2 James Bay - Fisherman's Wharf,,0,107832,37232,0,0
62,425,1329991,2 James Bay - Fisherman's Wharf,,1,107832,37231,0,0
62,425,1329983,2 South Oak Bay - Oak Bay Village,,1,107832,37243,0,0
62,425,1329984,2 James Bay - Fisherman's Wharf,,0,107832,37232,0,0
62,425,1329985,2 South Oak Bay - Oak Bay Village,,1,107832,37243,0,0
62,425,1329986,2 James Bay - Fisherman's Wharf,,0,107832,37232,0,0
62,425,1329987,2 South Oak Bay - Oak Bay Village,,1,107832,37243,0,0
62,425,1329988,2 James Bay - Fisherman's Wharf,,0,107832,37232,0,0
62,425,1329977,2 South Oak Bay - Oak Bay Village,,1,107832,37243,0,0
62,425,1329978,2 James Bay - Fisherman's Wharf,,0,107832,37232,0,0
62,425,1329981,2 South Oak Bay - Oak Bay Village,,1,107832,37243,0,0
62,425,1329982,2 James Bay - Fisherman's Wharf,,0,107832,37232,0,0
62,425,1329974,2 James Bay - Fisherman's Wharf,,0,107832,37233,0,0
62,426,1330436,2 James Bay - Fisherman's Wharf,,0,107868,37232,0,0
62,426,1330437,2 South Oak Bay - Oak Bay Village,,1,107868,37243,0,0
62,426,1330438,2 James Bay - Fisherman's Wharf,,0,107868,37232,0,0
62,426,1330439,2 South Oak Bay - Oak Bay Village,,1,107868,37243,0,0
62,426,1330440,2 James Bay - Fisherman's Wharf,,0,107868,37232,0,0
62,426,1330441,2 South Oak Bay - Oak Bay Village,,1,107868,37243,0,0
62,426,1330431,2 South Oak Bay - Oak Bay Village,,1,107868,37243,0,0
62,426,1330432,2 James Bay - Fisherman's Wharf,,0,107868,37232,0,0
62,426,1330435,2 South Oak Bay - Oak Bay Village,,1,107868,37243,0,0
62,426,1330426,2 James Bay - Fisherman's Wharf,,0,107868,37233,0,0
62,426,1330427,2 South Oak Bay - Oak Bay Village,,1,107868,37243,0,0
62,426,1330428,2 James Bay - Fisherman's Wharf,,0,107868,37232,0,0
62,426,1330641,2 South Oak Bay - Oak Bay Village,,1,107879,37243,0,0
62,426,1330681,2 James Bay - Fisherman's Wharf,,0,107882,37232,0,0
62,426,1330684,2 South Oak Bay - Oak Bay Village,,1,107882,37243,0,0
62,426,1330785,2 James Bay - Fisherman's Wharf,,0,107886,37232,0,0
62,426,1330786,2 South Oak Bay - Oak Bay Village,,1,107886,37243,0,0
62,426,1331312,2 James Bay - Fisherman's Wharf,,0,107909,37233,0,0
62,426,1331313,2 James Bay - Fisherman's Wharf,,1,107909,37231,0,0
62,426,1331305,2 James Bay - Fisherman's Wharf,,0,107909,37232,0,0
62,426,1331306,2 South Oak Bay - Oak Bay Village,,1,107909,37243,0,0
62,426,1331307,2 James Bay - Fisherman's Wharf,,0,107909,37232,0,0
62,426,1331308,2 South Oak Bay - Oak Bay Village,,1,107909,37243,0,0
62,426,1331309,2 James Bay - Fisherman's Wharf,,0,107909,37232,0,0
62,426,1331310,2 Downtown Only,,1,107909,37234,0,0
62,426,1331300,2 South Oak Bay - Oak Bay Village,,1,107909,37243,0,0
62,426,1331301,2 James Bay - Fisherman's Wharf,,0,107909,37232,0,0
62,426,1331302,2 South Oak Bay - Oak Bay Village,,1,107909,37243,0,0
62,426,1331303,2 James Bay - Fisherman's Wharf,,0,107909,37232,0,0
62,426,1331304,2 South Oak Bay - Oak Bay Village,,1,107909,37243,0,0
62,426,1331293,2 James Bay - Fisherman's Wharf,,0,107909,37232,0,0
62,426,1331296,2 South Oak Bay - Oak Bay Village,,1,107909,37243,0,0
62,426,1331297,2 James Bay - Fisherman's Wharf,,0,107909,37232,0,0
62,426,1331288,2 South Oak Bay - Oak Bay Village,,1,107909,37243,0,0
62,426,1331289,2 James Bay - Fisherman's Wharf,,0,107909,37232,0,0
62,426,1331292,2 South Oak Bay - Oak Bay Village,,1,107909,37243,0,0
62,426,1331650,2 Downtown Only,,1,107928,37234,0,0
62,426,1331643,2 James Bay - Fisherman's Wharf,,0,107928,37232,0,0
62,426,1331638,2 South Oak Bay - Oak Bay Village,,1,107928,37243,0,0
62,426,1331639,2 James Bay - Fisherman's Wharf,,0,107928,37232,0,0
62,426,1331642,2 South Oak Bay - Oak Bay Village,,1,107928,37243,0,0
62,426,1331633,2 James Bay - Fisherman's Wharf,,0,107928,37232,0,0
62,426,1332070,2 James Bay - Fisherman's Wharf,,0,107957,37232,0,0
62,426,1332071,2 Downtown Only,,1,107957,37234,0,0
62,426,1332065,2 South Oak Bay - Oak Bay Village,,1,107957,37243,0,0
62,426,1332066,2 James Bay - Fisherman's Wharf,,0,107957,37232,0,0
62,426,1332069,2 South Oak Bay - Oak Bay Village,,1,107957,37243,0,0
62,426,1332060,2 James Bay - Fisherman's Wharf,,0,107957,37233,0,0
62,426,1332061,2 South Oak Bay - Oak Bay Village,,1,107957,37243,0,0
62,426,1332062,2 James Bay - Fisherman's Wharf,,0,107957,37232,0,0
62,426,1332140,2 South Oak Bay - Oak Bay Village,,1,107962,37243,0,0
62,426,1332136,2 South Oak Bay - Oak Bay Village,,1,107962,37243,0,0
62,426,1332137,2 James Bay - Fisherman's Wharf,,0,107962,37232,0,0
62,426,1332138,2 South Oak Bay - Oak Bay Village,,1,107962,37243,0,0
62,426,1332139,2 James Bay - Fisherman's Wharf,,0,107962,37232,0,0
62,426,1332130,2 South Oak Bay - Oak Bay Village,,1,107962,37243,0,0
62,426,1332131,2 James Bay - Fisherman's Wharf,,0,107962,37232,0,0
62,426,1332123,2 James Bay - Fisherman's Wharf,,0,107962,37232,0,0
62,426,1332126,2 South Oak Bay - Oak Bay Village,,1,107962,37243,0,0
62,426,1332127,2 James Bay - Fisherman's Wharf,,0,107962,37232,0,0
62,426,1332356,2 James Bay - Fisherman's Wharf,,0,107977,37232,0,0
62,426,1332357,2 South Oak Bay - Oak Bay Village,,1,107977,37243,0,0
62,426,1332358,2 James Bay - Fisherman's Wharf,,0,107977,37232,0,0
62,426,1332359,2 Downtown Only,,1,107977,37234,0,0
62,427,1333184,2 James Bay - Fisherman's Wharf,,0,108036,37232,0,0
62,427,1333185,2 South Oak Bay - Oak Bay Village,,1,108036,37243,0,0
62,427,1333179,2 South Oak Bay - Oak Bay Village,,1,108036,37243,0,0
62,427,1333180,2 James Bay - Fisherman's Wharf,,0,108036,37232,0,0
62,427,1333183,2 South Oak Bay - Oak Bay Village,,1,108036,37243,0,0
62,427,1333172,2 James Bay - Fisherman's Wharf,,0,108036,37232,0,0
62,427,1333175,2 South Oak Bay - Oak Bay Village,,1,108036,37243,0,0
62,427,1333176,2 James Bay - Fisherman's Wharf,,0,108036,37232,0,0
62,427,1333168,2 James Bay - Fisherman's Wharf,,0,108036,37232,0,0
62,427,1333171,2 South Oak Bay - Oak Bay Village,,1,108036,37243,0,0
62,427,1333255,2 South Oak Bay - Oak Bay Village,,1,108040,37243,0,0
62,427,1333256,2 James Bay - Fisherman's Wharf,,0,108040,37232,0,0
62,427,1333259,2 South Oak Bay - Oak Bay Village,,1,108040,37243,0,0
62,427,1333249,2 South Oak Bay - Oak Bay Village,,1,108040,37243,0,0
62,427,1333250,2 James Bay - Fisherman's Wharf,,0,108040,37232,0,0
62,427,1333251,2 South Oak Bay - Oak Bay Village,,1,108040,37243,0,0
62,427,1333252,2 James Bay - Fisherman's Wharf,,0,108040,37232,0,0
62,427,1333245,2 South Oak Bay - Oak Bay Village,,1,108040,37243,0,0
62,427,1333246,2 James Bay - Fisherman's Wharf,,0,108040,37232,0,0
62,427,1333308,2 South Oak Bay - Oak Bay Village,,1,108042,37243,0,0
62,427,1333309,2 James Bay - Fisherman's Wharf,,0,108042,37232,0,0
62,427,1333310,2 South Oak Bay - Oak Bay Village,,1,108042,37243,0,0
62,427,1333311,2 James Bay - Fisherman's Wharf,,0,108042,37232,0,0
62,427,1333312,2 James Bay - Fisherman's Wharf,,1,108042,37231,0,0
62,427,1333307,2 James Bay - Fisherman's Wharf,,0,108042,37232,0,0
62,427,1333330,2 South Oak Bay - Oak Bay Village,,1,108043,37243,0,0
62,427,1333331,2 James Bay - Fisherman's Wharf,,0,108043,37232,0,0
62,427,1333332,2 South Oak Bay - Oak Bay Village,,1,108043,37243,0,0
62,427,1333333,2 James Bay - Fisherman's Wharf,,0,108043,37232,0,0
62,427,1333334,2 South Oak Bay - Oak Bay Village,,1,108043,37243,0,0
62,427,1333398,2 James Bay - Fisherman's Wharf,,0,108046,37232,0,0
62,427,1333399,2 South Oak Bay - Oak Bay Village,,1,108046,37243,0,0
62,427,1333400,2 James Bay - Fisherman's Wharf,,0,108046,37232,0,0
62,427,1333401,2 South Oak Bay - Oak Bay Village,,1,108046,37243,0,0
62,427,1333575,2 South Oak Bay - Oak Bay Village,,1,108056,37243,0,0
62,427,1333576,2 James Bay - Fisherman's Wharf,,0,108056,37232,0,0
62,427,1333579,2 South Oak Bay - Oak Bay Village,,1,108056,37243,0,0
62,427,1333568,2 James Bay - Fisherman's Wharf,,0,108056,37232,0,0
62,427,1333571,2 South Oak Bay - Oak Bay Village,,1,108056,37243,0,0
62,427,1333572,2 James Bay - Fisherman's Wharf,,0,108056,37232,0,0
62,427,1333567,2 South Oak Bay - Oak Bay Village,,1,108056,37243,0,0
62,427,1334349,2 South Oak Bay - Oak Bay Village,,1,108102,37243,0,0
62,427,1334350,2 James Bay - Fisherman's Wharf,,0,108102,37232,0,0
62,427,1334342,2 James Bay - Fisherman's Wharf,,0,108102,37233,0,0
62,427,1334345,2 South Oak Bay - Oak Bay Village,,1,108102,37243,0,0
62,427,1334346,2 James Bay - Fisherman's Wharf,,0,108102,37232,0,0
62,427,1334371,2 James Bay - Fisherman's Wharf,,0,108104,37232,0,0
62,427,1334372,2 South Oak Bay - Oak Bay Village,,1,108104,37243,0,0
62,427,1334393,2 South Oak Bay - Oak Bay Village,,1,108106,37243,0,0
62,427,1334394,2 James Bay - Fisherman's Wharf,,0,108106,37232,0,0
62,427,1334395,2 South Oak Bay - Oak Bay Village,,1,108106,37243,0,0
62,427,1334387,2 South Oak Bay - Oak Bay Village,,1,108106,37243,0,0
62,427,1334388,2 James Bay - Fisherman's Wharf,,0,108106,37232,0,0
62,427,1334391,2 South Oak Bay - Oak Bay Village,,1,108106,37243,0,0
62,427,1334392,2 James Bay - Fisherman's Wharf,,0,108106,37232,0,0
62,427,1334384,2 James Bay - Fisherman's Wharf,,0,108106,37233,0,0
62,428,1335264,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335265,2 Downtown Only,,1,108169,37234,0,0
62,428,1335258,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335259,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335260,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335261,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335262,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335263,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335252,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335253,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335254,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335255,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335256,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335257,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335247,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335248,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335251,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335241,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335242,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335243,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335244,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335316,2 James Bay - Fisherman's Wharf,,0,108171,37232,0,0
62,428,1335317,2 South Oak Bay - Oak Bay Village,,1,108171,37243,0,0
62,428,1335318,2 James Bay - Fisherman's Wharf,,0,108171,37232,0,0
62,428,1335319,2 South Oak Bay - Oak Bay Village,,1,108171,37243,0,0
62,428,1335311,2 South Oak Bay - Oak Bay Village,,1,108171,37243,0,0
62,428,1335312,2 James Bay - Fisherman's Wharf,,0,108171,37232,0,0
62,428,1335315,2 South Oak Bay - Oak Bay Village,,1,108171,37243,0,0
62,428,1335306,2 James Bay - Fisherman's Wharf,,0,108171,37232,0,0
62,428,1335956,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335957,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335958,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335950,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335951,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335952,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335953,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335954,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335955,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335944,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335945,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335946,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335947,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335948,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335949,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335940,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335941,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335934,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335935,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335936,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335937,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1336179,2 South Oak Bay - Oak Bay Village,,1,108236,37243,0,0
62,428,1336167,2 South Oak Bay - Oak Bay Village,,1,108236,37243,0,0
62,428,1336168,2 James Bay - Fisherman's Wharf,,0,108236,37232,0,0
62,428,1336163,2 South Oak Bay - Oak Bay Village,,1,108236,37243,0,0
62,428,1336164,2 James Bay - Fisherman's Wharf,,0,108236,37232,0,0
62,428,1336414,2 South Oak Bay - Oak Bay Village,,1,108254,37243,0,0
62,428,1336668,2 Downtown Only,,1,108275,37234,0,0
62,428,1336665,2 James Bay - Fisherman's Wharf,,0,108275,37233,0,0
62,428,1337071,2 South Oak Bay - Oak Bay Village,,1,108309,37243,0,0
62,428,1337072,2 James Bay - Fisherman's Wharf,,0,108309,37232,0,0
62,428,1337066,2 James Bay - Fisherman's Wharf,,0,108309,37232,0,0
62,428,1337067,2 South Oak Bay - Oak Bay Village,,1,108309,37243,0,0
62,428,1337068,2 James Bay - Fisherman's Wharf,,0,108309,37232,0,0
62,428,1337578,2 James Bay - Fisherman's Wharf,,0,108356,37232,0,0
62,428,1337579,2 Downtown Only,,1,108356,37234,0,0
62,428,1337581,2 James Bay - Fisherman's Wharf,,0,108356,37233,0,0
62,428,1337582,2 James Bay - Fisherman's Wharf,,1,108356,37231,0,0
62,428,1337573,2 South Oak Bay - Oak Bay Village,,1,108356,37243,0,0
62,428,1337574,2 James Bay - Fisherman's Wharf,,0,108356,37232,0,0
62,428,1337575,2 South Oak Bay - Oak Bay Village,,1,108356,37243,0,0
62,428,1337576,2 James Bay - Fisherman's Wharf,,0,108356,37232,0,0
62,428,1337577,2 South Oak Bay - Oak Bay Village,,1,108356,37243,0,0
62,428,1337564,2 James Bay - Fisherman's Wharf,,0,108356,37233,0,0
62,428,1338175,2 James Bay - Fisherman's Wharf,,0,108425,37232,0,0
62,428,1338176,2 South Oak Bay - Oak Bay Village,,1,108425,37243,0,0
62,429,1338664,2 South Oak Bay - Oak Bay Village,,1,108458,37243,0,0
62,429,1338665,2 James Bay - Fisherman's Wharf,,0,108458,37232,0,0
62,429,1338666,2 South Oak Bay - Oak Bay Village,,1,108458,37243,0,0
62,429,1338657,2 James Bay - Fisherman's Wharf,,0,108458,37232,0,0
62,429,1338660,2 South Oak Bay - Oak Bay Village,,1,108458,37243,0,0
62,429,1338661,2 James Bay - Fisherman's Wharf,,0,108458,37232,0,0
62,429,1338652,2 South Oak Bay - Oak Bay Village,,1,108458,37243,0,0
62,429,1338653,2 James Bay - Fisherman's Wharf,,0,108458,37232,0,0
62,429,1338656,2 South Oak Bay - Oak Bay Village,,1,108458,37243,0,0
62,429,1338649,2 James Bay - Fisherman's Wharf,,0,108458,37232,0,0
62,429,1338734,2 South Oak Bay - Oak Bay Village,,1,108462,37243,0,0
62,429,1338726,2 South Oak Bay - Oak Bay Village,,1,108462,37243,0,0
62,429,1338727,2 James Bay - Fisherman's Wharf,,0,108462,37232,0,0
62,429,1338730,2 South Oak Bay - Oak Bay Village,,1,108462,37243,0,0
62,429,1338731,2 James Bay - Fisherman's Wharf,,0,108462,37232,0,0
